"sedania_urls_link","sedania_urls_date_date","sedania_urls_date_user","sedania_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 28, 2021 4:39 PM","simonscs","huat huat"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 28, 2021 4:55 PM","bjgdila123","ayo goyang lah pulak"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 28, 2021 4:57 PM","superlimit88","jetson + sedania...yahooooooooooooo....horeyyyyyyyyyyyyyyyyyyyy"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 28, 2021 4:58 PM","superlimit88","smlm beli jetson 0.280 limit up today,,,,,,,,,,,,,sedania up lagi.....wakkakakakakkakakkakkakakakakka"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 28, 2021 5:00 PM","simonscs","dato beli share. which mean good sign?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 28, 2021 5:01 PM","superlimit88","next week ada kaunter yang up lagi...wakakakakakakakakakakakakaka"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 28, 2021 5:03 PM","superlimit88","next week sedania up lagi jetson up lagi ...kaunter lain up lagi..wakakakakakakakakakak horeyyyyyyyyyyyyyyyyyyyy"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 28, 2021 5:07 PM","simonscs","hooray"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 28, 2021 5:11 PM","newboi","Total Lockdown coming soon, next week? better sell exit fast....can buy at 60cts"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 28, 2021 5:19 PM","GreenTrader","it seems rr88 full time job is to ask everyone to run run run .. almost every counter"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 28, 2021 6:15 PM","mrderic","jangan risau sudah kasi tau tpRm3"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 28, 2021 6:16 PM","mrderic","tunggu ape lagi kawan？？？sekarang tak beli nanti Rm 2 Baru tanye boleh beli lagi tak lol"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 28, 2021 7:37 PM","CUTLOST","Thanks r88 for ur advise.. Lucky clear all at 1.74"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 28, 2021 7:37 PM","CUTLOST","Pattern seems Vivocom"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 28, 2021 9:00 PM","mrderic","sudah lockdown 2minggu dekat rumah goreng sedania"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 28, 2021 11:22 PM","DaisyWhite92","@rr88 can i get ur opinion with adventa?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 28, 2021 11:44 PM","CrawlingGreyAstro","@rr88 dah pencen? can stop talk bullshit?
@CUTLOST already clear? Not our concerns"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 29, 2021 12:37 AM","pejatrade","Next week kasi goreng lg...Tocean rilek je goreng 4.00...huhu"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 29, 2021 2:45 AM","superlimit88","hehehe"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 29, 2021 8:53 AM","py1818","Such biased analysis from rugirugi 88"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 29, 2021 8:55 AM","py1818","Sold sedania at below 0.905 last friday 21/5/21. Now price is 1.46.
So you say sell everyday and hope to buy back cheaper."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 29, 2021 8:56 AM","Colgate","Can buy?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 29, 2021 11:02 AM","Zachzach","https://www.theedgemarkets.com/article/airasia-mahb-rubberex-pharmania..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 29, 2021 11:02 AM","Zachzach","Sure LU monday"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 29, 2021 12:11 PM","bojed","Tak habis lagi meroyan si rugirugi ni LOL"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 29, 2021 12:13 PM","KAQ4468","aiyaaaaa"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 29, 2021 12:37 PM","MrsLee","Monday UP 30cents again ..this counter is like this one"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 29, 2021 1:17 PM","superlimit88","IF U SOLD WITH PROFIT IT NOT OUR CONCERN....IF U DONT LIKE THIS COUNTER JUST GO FOR ANOTHER COUNTER ,WE INVEST WITH OUR OWN MONEY .AND OWN RISK PLS BEAR IN YOUR MIND ."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 29, 2021 1:25 PM","superlimit88","BTW READ THE DAILY BULETIN BY PY1818 TO GUIDE U. GOOD LUCK N SELAMAT MAJU JAYA."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=105","May 29, 2021 2:46 PM","py1818","Sedania
Resistant 1.77
Resistant 1.66
Resistant 1.58
Resistant 1.48
Price 1.46
Support 1.41
Support 1.295
Support 1.25
Verdict - Uptrend"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 29, 2021 4:53 PM","Thien0418","Superlimit88...u memang betul.i support u"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 30, 2021 4:04 PM","Zachzach","So trow how??"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 30, 2021 6:02 PM","bigmacmj","sedania telco sector got work during mco?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 30, 2021 6:21 PM","py1818","rugi rugi 88 bising lagi......."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 30, 2021 7:34 PM","Zachzach","Ahahaa"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 30, 2021 8:27 PM","CUTLOST","As ussual tmr Q buy 80cts"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 7:52 AM","py1818","Who ever sold 0.905 after followed rugi rugi 88 sell call at 0.905. You deserved it. Now it is 1.46. Who asked you to trust the bodo rugi rugi 88."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 8:24 AM","Zachzach","Jakel Group managing director Datuk Mohamed Faroz Mohamed Jakel has emerged as a substantial shareholder in *Sedania Innovator Bhd*, after acquiring 43.53 million shares or a 12.55% stake in the group. Mohamed Faroz had acquired the shares via a private placement."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 8:37 AM","superlimit88","yes some more jakel from segamat johor...hehehe"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 9:28 AM","superlimit88","hehehee"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 10:28 AM","rinrin88","whats the latest speculation gang"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 10:53 AM","superlimit88","more project coming...wakakakakakakakakakka"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 10:55 AM","calvintaneng","Still play with fire
Later limit down like Serba then cry father cry mother also no use"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 11:03 AM","TunDaim","average cost 0.69..how to cry?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 11:10 AM","superlimit88","my project cost 0.300 ....horay horay only...wakakakakakkakakakakakaka"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 11:15 AM","superlimit88","horayyyyyyyyyyyyyyyyyyyyyyyyyyy...see..wakakakkakakakakakakakka"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 11:15 AM","bigmacmj","rebound.. lets join limit up club"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 11:15 AM","superlimit88","horayyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 11:16 AM","TunDaim","sambut lockdown with Sedania....yehhhh..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 11:17 AM","GPK1311","gogogo sedania... 1.8"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 11:19 AM","TunDaim","superlimit88 always lucky...like dompeilee"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 11:19 AM","superlimit88","yehaaaaa wild wild wild west...wakakakakakakakaa"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 11:31 AM","Goldking9789","Tp 1.80 sky is the limit. Hehehe"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 11:39 AM","TunDaim","use profit to do shopping at Jakel..yeehaa"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 11:42 AM","superlimit88","yeah...hari raya haji is coming....duit raya lagi....wakakkakakakakakaa"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 12:16 PM","Stockisnotfun","Chill no limit up no buy"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 12:20 PM","superlimit88","yehaaaaaaaaaaa...wakkaakakakakakakaka"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 12:29 PM","superlimit88","yehaaaaaaaaaaaaaaa...wakkakakakakakakaka"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 12:42 PM","bulldog","Uptrend intact
Huat chaiii"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 12:43 PM","bulldog","Thanks jakel
Huat chaiii"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 1:00 PM","mrderic","profit earn 4.2m gogogo goreng"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 1:02 PM","caonima","good luck sell on qr"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 1:27 PM","DatoKembara","YAAAAAAHOOOOOOOOOOOOOOOOOOOOO!!!!!
MANA RR88 WOOOOOOOIIII!!!!! MANAAAAA!!!!!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 1:41 PM","Ron90","sell on news"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 2:14 PM","py1818","Who ever sold 0.905 after followed rugi rugi 88 sell call at 0.905. You listened to other naysayers and sell.
You deserved it. Now it is 1.51. Who asked you to trust the bodo rugi rugi 88."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 2:41 PM","Up Slowly Better La","All play by operator sia...becare guys"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 2:56 PM","bulldog","Distributions in progress
Huat chaiii"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 3:12 PM","Thien0418","Up please"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 3:15 PM","Armanhashim","Tp 7 like tocean ?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 3:18 PM","Ron90","look at how they throw it .."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 3:34 PM","superlimit88","kamu semua tak nak ....ok aje.....superlimit88 collect..wakakakkakakakakakakakak"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 3:41 PM","superlimit88","profit lagi banyak.......wakakakakakakakakakakkaka"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 3:42 PM","cikminah7777","Hahahaha....
HUAT CHAI!!!!
HUST CHAIIIIIIiiii....."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 3:43 PM","Thien0418","Takut"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 3:43 PM","superlimit88","wakakakakkakakakakakakakakakakakaa...."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 3:44 PM","cikminah7777","WAKAKAKSKAKAKAKALAKAKAKAKA!!!
Wakakakalakakalalakakaka.......HUAT CHAI!
Huat Chai!!!."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 3:45 PM","superlimit88","wakkakakkakkakkakakakakakakakakka"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 3:46 PM","bigmacmj","bull and bear are fight now"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 3:52 PM","cikminah7777","Who can laugh the loudest....???
Hahahahahahahahahahahaha.
Wakakakakskakakakakakakakskkkakkkakaka(suprlimit88)
Kahkahkahkahlahkahlahkahlshkahkahkahkahkahka(rr88)
HOHOHOHOHOHOHOHOHOHOHOHO.....(santa caluse)"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=106","May 31, 2021 3:53 PM","py1818","Who ever sold 0.905 after followed rugi rugi 88 sell call at 0.905. You listened to other naysayers and sell.
You deserved it. Now it is 1.40. Who asked you to trust the bodo rugi rugi 88."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=107","May 31, 2021 3:58 PM","superlimit88","YEHAAAAAAAAAAAA...WILD WILD WILD WEST ......WAKAKAKKAKAKAKAKKAKAKKAKAKKAKA"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=107","May 31, 2021 4:14 PM","DatoKembara","Who ever sold 0.905 after followed rugi rugi 88 sell call at 0.905. You listened to other naysayers and sell.
You deserved it. Now it is 1.40. Who asked you to trust the bodo rugi rugi 88.
Who ever sold 0.905 after followed rugi rugi 88 sell call at 0.905. You listened to other naysayers and sell.
You deserved it. Now it is 1.40. Who asked you to trust the bodo rugi rugi 88.
Who ever sold 0.905 after followed rugi rugi 88 sell call at 0.905. You listened to other naysayers and sell.
You deserved it. Now it is 1.40. Who asked you to trust the bodo rugi rugi 88.
Who ever sold 0.905 after followed rugi rugi 88 sell call at 0.905. You listened to other naysayers and sell.
You deserved it. Now it is 1.40. Who asked you to trust the bodo rugi rugi 88.
Who ever sold 0.905 after followed rugi rugi 88 sell call at 0.905. You listened to other naysayers and sell.
You deserved it. Now it is 1.40. Who asked you to trust the bodo rugi rugi 88.
Who ever sold 0.905 after followed rugi rugi 88 sell call at 0.905. You listened to other naysayers and sell.
You deserved it. Now it is 1.40. Who asked you to trust the bodo rugi rugi 88."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=107","May 31, 2021 5:39 PM","anthonytkh","I agree with rr88’s last post. Completely
Just to add what he didn’t say : Don’t be greedy"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=107","May 31, 2021 5:49 PM","superlimit88","tadi pagi turun beli lepas tu up sold ,,,,,before closing beli lagi...tunggu esok pula...hari ini horay horay kat pharma...wkakakakakakakkakakakakakakakakaaakkakakkakakakakkkakakakakakaka"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=107","May 31, 2021 5:50 PM","superlimit88","remember kawan kawan follow buletin by py1818 to guide u...."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=107","May 31, 2021 5:51 PM","superlimit88","tadi volume pun cantikkkkkkkkkkkkkkkkkkkkkkkkkkk..wakkakakkakkakakakaka"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=107","May 31, 2021 5:51 PM","DatoKembara","""R88: My sell call was at 1.36""
what? are u joking? YOUR SELL CALL WAS 0.605sen!!!!
HAHAHAHAHAHAHAHHAHAHAHAHAHAHAHAHAHAHAHAHAHAHHAHAHAHAHAHAHAHAHAHAHHAHAHAHAHAHHAHAHAHAHAHAHAHHAHAHAHAHAHAHAHAHAHAHAHAHAHAHHAHAHAHAHAHAHAHAHAHAHHAHAHAHAHAHWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKAWAKA"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=107","May 31, 2021 5:54 PM","superlimit88","KLCI pun red ......800 counter down.....biasalah lah tu ...wkakakakkakakakaka"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=107","May 31, 2021 5:57 PM","superlimit88","hehehe"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=107","May 31, 2021 6:07 PM","py1818","Who ever sold 0.605 after followed rugi rugi 88 sell call at 0.605. You listened to other naysayers and sell.
You deserved it. Now it is 1.38. Who asked you to trust the bodo rugi rugi 88."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=107","May 31, 2021 7:30 PM","bigmacmj","wow. big profit for first quarter. more to come. huat ah"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=107","May 31, 2021 9:10 PM","cikminah7777","Tomorrow will be below rm1.00...!!!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=107","Jun 1, 2021 7:04 AM","py1818","Sedania
Resistant 1.77
Resistant 1.66
Resistant 1.58
Resistant 1.48
Resistant 1.41
Price 1.38
Support 1.30
Support 1.25
Verdict - Still a chance of uptrend.
---------"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=107","Jun 1, 2021 10:07 AM","cikminah7777","60ct baru boleh masuk"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=107","Jun 1, 2021 10:42 AM","superlimit88","wakkakakakakakakka...kau tunggu lah cikminah 0.60 tu....skrg tgh horay horay kat serba dinamik..wkakakakakakkakakakakakakakakakakakakakakakakkaka"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=107","Jun 1, 2021 10:55 AM","Ron90","sell on news never failed me, not even once !.. hehe"
