"vsolar_urls_link","vsolar_urls_date_date","vsolar_urls_date_user","vsolar_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 9, 2021 10:07 AM","VSOLARLIMITUP","If you want to buy cheap, queue at 0.025 - 0.03. Remember to vote for Mr.Koo in upcoming EGM. :-)"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 9, 2021 10:40 AM","Seiran","https://www.thestar.com.my/business/business-news/2021/04/09/gfm-servi...
GFM rocketing now"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 9, 2021 10:40 AM","VSOLARLIMITUP","Remember to vote for Mr.Koo in upcoming EGM. :-)"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 9, 2021 11:41 AM","Seiran","https://www.thestar.com.my/business/business-news/2021/04/09/gfm-servi...
Potential limit UP today"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 9, 2021 11:43 AM","VSOLARLIMITUP","Thank you for buying at 0.035cts, retailers"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 9, 2021 11:43 AM","VSOLARLIMITUP","Last forewarning, if you are looking for cheap sales. 0.025 - 0.03 :-)"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 9, 2021 3:28 PM","gghaha","2c is coming ....just wait there....:)"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 9, 2021 3:33 PM","VSOLARLIMITUP","@gghaha Very soon, all thanks to Mr.Koo :-)"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 10, 2021 1:18 AM","abangcha","@seiran benda x de kaitan gan vsolar...x pyh la post"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 10, 2021 10:35 AM","OngMoneyOng","2执法单位数周前突袭联和大厦
盘查操控60仙股神秘黑手事件
10/04/2021
权威财经周刊THE EDGE报导揭露，执法当局在数个星期前，突袭及盘查雪州丽阳高球俱乐部一带的联和大（MENARA LIEN HOE）数家公司，取走文件，以调查数名特定人士参与操纵大马交易所仙股案件。
THE EDGE报导说，执法当局是接获投报，指国内一个由数个神秘人物控制的集团，控制高达60家上市公司，并通过种种手段，操纵股价，更以各种财技手法，从上市公司吸资金或资产。
报导说，调查焦点集中於一名四十岁左右神秘企业家，该名人士通过代理控制大量上市公司，但是却没有一间上市公司和他有直接关系。
THE EDGE制作一个图表，列出和这名神秘企业家有关的数十家上市公司，大多数由SANSTON FINANCIAL GROUP控制，这家公司是由香港SANSTON持有，根据这家公司官网显示，它是持有香港牌照的证券行。
THE EDGE在报导中引述一些部落格撰文指出，该名男子控仙股的规模和手法，堪称是另一个＂苏启文＂，市场上有关该名人士操控多家上市公司的传言，流传多个月。
根据了解，有两个执法单位，即反贪污委员会和内陆税收局参与有关执法行动，突袭联和大厦，但是证券监督委员会并没有在行动中。
THE EDGE也引述消息说，国家银行正在紧密观察该集团的动向。
该集团控制的40家上市公司中，有11家办事处设在联和大厦，包括宜鼎（AT），MLABS，富科斯（FOCUS），万科科技（MTOUCHE），FINTEC环球（FINTEC），XOX说（XOX），M3科技（M3TECH），NETX HOLDING，LAMBO GROUP，KGROUP，VSOLAR集团等。"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 10, 2021 6:35 PM","SeliparJepon","Apa sudah jadi.."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 10, 2021 6:37 PM","cheng3333","2执法单位数周前突袭联和大厦
盘查操控60仙股神秘黑手事件
10/04/2021
FAKE NEWS"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 10, 2021 6:44 PM","OngMoneyOng","https://9shares.my/2%e6%89%a7%e6%b3%95%e5%8d%95%e4%bd%8d%e7%aa%81%e8%a..."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 11, 2021 11:45 AM","whistlebower99","Read if you were scammed...
https://www.nst.com.my/news/nation/2017/05/242003/macc-tells-public-us..."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 11, 2021 12:00 PM","OngLai88","vsolar also in menara lien ho ?
该集团控制的40家上市公司中，有11家办事处设在联和大厦，包括宜鼎（AT），MLABS，富科斯（FOCUS），万科科技（MTOUCHE），FINTEC环球（FINTEC），XOX说（XOX），M3科技（M3TECH），NETX HOLDING，LAMBO GROUP，KGROUP，VSOLAR集团等。"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 11, 2021 8:39 PM","AlohaAloha","Yes.. paid promoters are hiding in the cave now.. no ball to come out defend for their hardcore promoted counter.. few months ago when I spoke the truth, they laughed and ‘educated’ me.."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 11, 2021 8:41 PM","cheng3333","go to great lengths to spread fake news . you all want to go to the prison ?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 11, 2021 10:24 PM","abangcha","https://www.theedgemarkets.com/article/solar-malaysia-—-challenges-and..."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 13, 2021 9:12 AM","abangcha","Selamat berpuasa bro"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 13, 2021 12:35 PM","ShawnYY","Ramadhan Kareem to all muslim friends around the world."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 13, 2021 12:59 PM","whistlebower99","Posted by canbuywhen > Apr 13, 2021 12:38 PM | Report Abuse
https://www.enanyang.my/财经新闻/矛头指向前上市公司董事-苏式小股风暴大马上演？
矛头指向前上市公司董事 苏式小股风暴大马上演？
Nanyang Mon, Apr 12, 2021 11:24pm - 12 hours ago
（吉隆坡12日讯）财经周刊《The Edge》报道，60多只热炒仙股背后的势力已经引起市场和执法单位的关注，其集团头目更是被一些部落格网站拿来与涉及新加坡2013年“小股风暴”案的拿督苏启文相提并论。
根据本报在网上的观察，这些部落格指向的人物是一名前上市公司董事，在数年前曾因涉及操纵股价而被证监会提控。
《TheEdge》引述消息人士说：“这伙人中的头目是个聪明的人……他完全没有出面，所以线索没有指向他。我们无法证明他在这个事件的幕后，所以很难归罪于他。”
报道称，这伙人的头目没有与这些上市公司有直接的关系，并很好地利用了香港股票经纪公司Sanston金融集团作为其代理，将60多家公司把控在掌心中；该头目据称年龄接近50岁。
另外，《The Edge》也指出，虽然据了解该集团所掌控的本地上市公司数量超过60家，但该报仅找得到其中40多家涉及公司的线索。
证监会密切关注
本报也尝试联络这些被点名公司的媒体方负责人，但截稿前尚未收到回复。
税收局和反贪会是在数周前，突击了这伙人在雪州Persiaran Tropicana路附近的联和大厦办公楼，并带走了相关文件；单单这家大厦，就是多达11家涉及公司的大本营。
另外，尽管证监会没有参与其中，但问及有否展开调查时，该机构以其政策为由，不透露任何详情。
不过，一个靠近证监会的消息人士透露，证监会已关注着这伙人和他们操控股票的行为一段时间了。
国行关注有否洗黑钱
另一消息人士还指出，国家银行也正监视着该头目与同伙，看是否能从中发现到洗黑钱的行动。
根据了解这些上市公司内部营运的消息人士，公司内的资产与资金已被转走。
例如，在今年1月，XOX说电讯（XOX，0165，创业板）崛起为DGB亚洲（DGB，0152，创业板）大股东；FINTEC环球（FINTEC，0150，创业板）在去年7月，才卖出DGB亚洲股权，不再是大股东。
积极发股筹资
根据《TheEdge》资料，Sanston直接持有FINTEC环球4.61%股权，后者间接持股的Key Alliance（KGROUP，0036，创业板），直接持有XOX说电讯10%股权。
同时，这些上市公司几乎都发股筹资，目的可能是为了发行新股，和收购资产。
当中，如宜鼎系统（AT，0072，创业板）、VSolar集团（VSOLAR，0066，创业板）和FINTEC环球，更是趁着马交所近期放松发股10%门槛之便，借机发行更高的20%，乃至30%新股。
单在年初截至上月中，宜鼎系统进行了两次私配和一次附加股发行后，股本就大幅扩大逾8倍，至42.3亿股；该公司也透过雇员认股计划（ESOS），在上月发行多达14.5亿股新股。"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 13, 2021 1:00 PM","stockraider","Sell b4 too late loh!"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 13, 2021 1:02 PM","FINTECTRAP","Kenneth Vun AT Bhd CBT on Asdion Bhd shares Case
√ SC / PDRM / MACC / Singapore MAS probed, remanded, charged and confiscated the new John Soh of Malaysia Kenneth Vun Yun Lun + Mak Siew Wei?
AT Bhd EGM for share paper printing to same syndicates for 1.2 billion AT Bhd ESOS shares, colluded with Bursa staff, to loot market investors funds and siphon out through 50 nominees accounts holding Asdion Bhd shares.
https://disclosure.bursamalaysia.com/FileAccess/apbursaweb/download?id...
” AT Bhd Kenneth Vun and Mak Siew Wei goreng. Hide behind Sanston Financial Group Limited.
Sanston Financial Group Limited cross 5% Asdion Bhd breach substantial no declare, acting in concert with nominees 40% shares.
SC check, Sanston Financial Group Limited transfer shares to LAZARUS CORPORATE FINANCE PTY LTD.
SANSTON FINANCIAL (> 33% AT Bhd) VGO SANSTON FINANCIAL (> 33% Asdion Bhd)
Obvious KV VGO KV, what voluntary offer? Obviously related party transaction hide in disguised. “
Kenneth Vun Yun Lun, SC summon and reprimand
https://www.sc.com.my/api/documentms/download.ashx?id=bb8f078a-424d-48...
False trading and market rigging transaction [s. 84 of the SIA] Stock market manipulation [s.85 of the SIA] Kenneth Vun @ Vun Yun Liun Teng Choo Teik Simon Ling Siang Hock Lye Pei Ling On 22 July 2014, the SC filed a civil suit against the 7 defendants. The SC is seeking, among others: A declaration that the defendants engaged in false trading and market rigging transactions in respect of DVM shares from 14 March 2006 until 21 March 2006;
√ Send your AMLA updates of nominees money trail. AMLA and confiscate shares and bank accounts should include:
Bursa staff, Ex SC staff, Kenneth Vun Yun Lun, Mak Siew Wei, AT Systematization Berhad, Seacera Group Bhd, Focus Dynamics Bhd, XOX Bhd, Lambo Group Bhd, Fintec Global Bhd, Key Alliance Group Bhd, Vsolar Group Bhd, Saudee Group BHD
Green Ocean Corp BHD, 20 others related parties chain listings.
” SC check, Sanston Financial Group Limited transfer shares to LAZARUS CORPORATE FINANCE PTY LTD. “
In foreign nominee account, is no difference from:
” Meanwhile, E-Globalfocus was 68%-controlled by Cubes Innovative Sdn Bhd, a company 99%-controlled by Chuah Hock Soon. Chuah and businessman Datuk Kenneth Vun @ Vun Yun Lun were charged with four others in July 2014 for allegedly manipulating DVM Technology Bhd shares in March 2006.
Vun has had several issues with the Securities Commission Malaysia and, in 2009, had to restitute RM2.496 million — being the amount of company funds that he had caused to be misused for his personal benefit, according to the regulator — to his then flagship FTEC Resources Bhd”
Read The Edge investigation trail report:
https://www.theedgemarkets.com/article/special-report-hidden-hands-beh..."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 13, 2021 1:03 PM","FINTECTRAP","SAME GROUP. SHEET"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 14, 2021 2:22 PM","tradersampah","semua ok ke tu tgk hrga semasa vsolar...kekeke"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 14, 2021 4:25 PM","abangcha","Biasa tu downtrend..."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 14, 2021 4:59 PM","OpporturnityHunter",""
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 14, 2021 11:10 PM","abangcha","X faham"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 15, 2021 8:59 AM","doggie18","how now?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 15, 2021 11:04 AM","SoftaPure","esos again? fker..."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 15, 2021 11:12 AM","abangcha","Run"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 15, 2021 2:47 PM","CoolJay","hi guys, who at penthouse 0.055? CL and move on to others counter bah.. unless u can tahan hold 1 year ok lo"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 15, 2021 4:58 PM","OpporturnityHunter",""
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 16, 2021 4:50 PM","Diogo_Jota","Ada masih hodl? Haha"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 16, 2021 4:51 PM","# dare#","I'm stuck at 0.065....crying ah, still holding... I can wait but is there possibility to go up, scare will down to 0.01 lol...or bankruptcy?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 16, 2021 10:26 PM","GameShark","http://dual.seda.gov.my/reportal/fit/
Coming into 2021, SEDA is launching the 4th e-bidding exercise for Biogas and the 3rd exercise for Small Hydro. In terms of Biomass, SEDA is pleased to announce that this renewable resource will undergo its inaugural FiT quota e-bidding exercise in 2021.
The objective of FiT quota e-bidding exercise is to facilitate the discovery of competitive FiT rate for each renewable energy (RE) generated by Biogas, Small Hydro, and Biomass through healthy competition between project bidders and developers.
Therefore, the e-bidding exercise was introduced and updated to enable easy access for both interested and qualified renewable energy project bidders and developers.
Quota release for 2021:
Biogas 31MW 1st-15th June (E-bidding)
Small hydro 126 MW 8th-29th June (E-bidding)
BioMass 30 MW 22nd June-6th July (E-bidding)
Vsolar Group
Earlier in the year, the group had raised RM36 million via a rights issue that was completed on July 13. This was to raise capex funds for the development and construction of biomass or biogas plants.
Both related news?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 17, 2021 3:45 PM","gghaha","Anything possible to happen soon.....all bad news will show soon...:)"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 17, 2021 4:48 PM","# dare#","@gghaha Bad news? is it <The Edge> report?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 17, 2021 9:57 PM","abangcha","Good news"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 18, 2021 4:05 PM","doggie18","Tomorrow vSolar going up>?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 18, 2021 4:45 PM","Citadel9999","dun dream la"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 19, 2021 12:08 PM","bowman","nothing will happen. This once-good company has fallen into the pit like Xox and the chain gang. I am selling very single lot bought since the last three years."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 19, 2021 2:08 PM","Bmw X5","better cut lost than cut kuku later ....hahaha"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 19, 2021 3:39 PM","MrMasterMind","wahhhh lama ziarah vsolar...dulu vsolar the best penny counter goreng..2020-2021 hambar"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 19, 2021 4:54 PM","# dare#","Now aldy drop till bottom... sell also no point...cry"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 20, 2021 12:17 AM","abangcha","Mane news vsolar...nk raya ni, nanti agm kaw2 kasi taruk director"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=237","Apr 20, 2021 12:15 PM","chekorp","bila lah vsolar nak jadi mcm dataprep... kikikiki"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=238","Apr 20, 2021 12:16 PM","Citadel9999","next life"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=238","Apr 20, 2021 12:24 PM","ShawnYY","How I wish this counter can be like dataprep. Only just a dream, wake up."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=238","Apr 20, 2021 4:57 PM","OpporturnityHunter",""
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=238","Apr 21, 2021 7:45 AM","razidkasaok","WASHINGTON, 20 April — Menjelang 2040 dunia harus menghentikan semua penggunaan arang batu bagi mengurangkan pelepasan gas rumah hijau dan mengekang peningkatan suhu disebabkan perubahan iklim global, lapor Sputnik memetik Setiausaha Agung Pertubuhan Bangsa-Bangsa Bersatu (PBB) António Guterres.
“Kita mesti menghentikan penggunaan arang batu sepenuhnya di semua negara OECD (Organisasi untuk Kerjasama dan Pembangunan Ekonomi) pada 2030 dan di semua negara pada 2040,” kata Guterres ketika melancarkan laporan terbaharu PBB mengenai keadaan Iklim Global pada 2021 pada Isnin.
Guterres berkata dunia perlu sepakat bertindak dengan efektif untuk memastikan ekonomi global yang sifar pembebasan gas rumah hijau pada 2050 serta harus menghapuskan semua subsidi arang batu dan bahan bakar fosil lain.
“Ini adalah laporan mengejutkan dan perlu dibaca semua pemimpin dunia. … Cabaran kita jelas. Kita sudah tersasar. Tahun ini adalah tahun untuk bertindak. Perancangan iklim untuk 10 tahun akan datang perlu lebih berkesan,” katanya.
Guterres menyeru supaya “perang kemanusiaan terhadap alam semula jadi ditamatkan” dan dunia tidak boleh berlengah lagi kerana 2021 adalah tahun penting bagi masa depan manusia sejagat."
