"icon_urls_link","icon_urls_date_date","icon_urls_date_user","icon_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=137","Jan 29, 2020 9:05 AM","ZStrader","iconic n legendary.... walaweeehhhh...."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=137","Jan 29, 2020 9:10 AM","veronTeo","lol, got sorchai bought 0.42, now 0.3 also can get
hahaha real sohem"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=137","Jan 29, 2020 9:11 AM","ryong92","We no can’t buy and sell the icon share anymore?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=137","Jan 29, 2020 9:16 AM","Kokweing","Why I cant sell mother share? Please assist me on this.. I buy it on Friday, am I need to wait until T+3?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=137","Jan 29, 2020 9:19 AM","ZStrader","kokweing... why u cant sell.... if got buyer sure can sell.lor..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=137","Jan 29, 2020 9:23 AM","Kokweing","The listing was failed... Am I need to wait to t+3?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 9:25 AM","Srsm Trader","kokweing meaning your purchased last friday is not clear yet. you might check this with your remisier or you can check it yourself using bursar anywhere."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 9:26 AM","EmperorFund","If it drops to 1 Sen....I am all in"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 9:27 AM","fatimah","kesian yg beli tinggi"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 9:27 AM","davidkkw79","Rip"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 9:29 AM","Srsm Trader","everyone is panicking... the panic one sell low, the experience on let it settle. calm down. its no going anywhere duh."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 9:34 AM","bjgdila123","mati adoooiii"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 9:37 AM","OKU_2020","finish liao...argghhh
seller lelong @ 29 sen...any 1 ?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 9:37 AM","KAQ4468","waaaaaaa
apa sudah jadi ???"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 9:38 AM","KAQ4468","skim cepat kaya become skim cepat kayap"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 9:40 AM","CharlesT","Posted by Mabel > Jan 29, 2020 9:02 AM | Report Abuse
@nelson_na mabel, need ur advise pls. i face the problem of
1, if not subcribe 400k of ro will burn, try to sales but nobody buy.
2. if subcribe of 400k ro to mother share of icon, i need extra 42k cash ( 0.105 x 400k units). let sau i have 42k cash, it is worth to invest?
3. if do nothing, i only have 4k units of icon. depend on market share value movement. total investment rm 7,500, now only left rm 2000+ @ 0.50.
28/01/2020 11:45 PM
Why didn’t you sell your Mother Share last week during the 3 days limit up after the ex date? You could have recovered some of your cost.
For your information, ICON shares been hammered by the downfall of O&G industry from 2014 until 2018. All O&G players were hit. Most small players are already gone. This company has more than 20 vessels serving Petronas. The current vessel is not enough and they need to outsource from outside due to shortage in supply. I expect 2019 result will be much better 2018 because there will be no impairment as they have already made the impairment more than 70 million in 2018.
ICON is backed by strong Major Investors and Equinas itself keep supporting ICON for this scheme. All banks also support the scheme because they see the future of this company. Kenanga Research are expecting to see a continuation of the elevated activity levels going into 2020. A read-through of Petronas’ latest Activity Outlook 2020-2022 was mostly positive, as most upstream value chains are expected to see approximately maintained levels from 2019, while several of them anticipated to see a surge. Of which, they have identified the biggest winners to include (i) fabricators (e.g. SAPNRG, MHB), with almost a doubling in the number of well-head platforms (WHP), and (ii) marine vessel players (e.g. ALAM, ICON, PERDANA, COASTAL), with a huge surge in the number of anchor handling tug supply (AHTS) vessels. Beside Kenanga, Maybank has also given a BUY Call on ICON.
Here’s Wall Street’s Valuation on ICON.
REWARDS
Trading at 93.1% below its fair value. Earnings are forecast to grow 116.6% per year. Below Fair Value: ICON (MYR0.54) is trading below our estimate of fair value (MYR9.75). ICON is forecast to become profitable over the next 3 years, which is considered faster growth than the savings rate (3.4%). ICON's is expected to become profitable in the next 3 years.
Walau a, Wall Street's valuation on ICON Rm9.75????
wonder why still got people here seeking Mabel's advice.....
scary"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 9:40 AM","Qila1616","what might happen if we just wait? one month or 2 months??"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 9:43 AM","CharlesT","very scary"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 9:43 AM","OKU_2020","KAQ 4468 Kodiang mali ?
many kena PREQQQ by Govt TH Lebai Jamaah- now Cabuttt edi Laughing with $$$$$"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 9:47 AM","KAQ4468","yaaaaaa KAQ kodiang mari....
hahahahaha
sini apa gila? skim cepat kaya become skim cepat kayap"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 9:50 AM","COW666","Penipu terulong bursa dan icon kroni"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 9:52 AM","COW666","Dgn kerjasama bursa pelabur mati kangkang!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 9:52 AM","Harry","Why didn’t you sell your Mother Share last week during the 3 days limit up after the ex date?
----------------------------------
mabel really a joker in i3 ... lol"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 9:53 AM","ZStrader","http://www.iconoffshore.com.my/management-team/posts/"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 10:00 AM","ZStrader","end day limit down... 240"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 10:01 AM","OKU_2020","many throwww@24.5 sen....pergghhh"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 10:02 AM","KAQ4468","eish eish eish
boleh jadi rumah mayat ni
kikikikiki"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 10:02 AM","bcmengs","Wrong timing. Kena burn."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 10:03 AM","Harry","pity u all ..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 10:06 AM","Pacbut286","most ppl got trapped here is a newbie i guess. Experience trader will not fall for something like this."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 10:07 AM","pamie","Why does the volume traded is only at 8,300 (as of now 1005hrs), BUT the price drop significantly until by 50%.
tot that, huge volume is required for huge price movement? Seems not the case here."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 10:10 AM","Mabel","CharlesT
What's wrong quoting what Wall Streets are saying? It's a published materials.
Otherwise, you can used other valuation like Kenanga or Maybank.
Bottom line, nobody can really predict the future. Otherwise all of us wouldn't be here in the first place.
Like I said many times, everyone should decide for themselves based on their respective risk adversity.
Gooshem, that's what I did. I sold it.."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 10:10 AM","CharlesT","nothing is wrong....just very scary only"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 10:13 AM","Mabel","@Qila1616 what might happen if we just wait? one month or 2 months??
29/01/2020 9:40 AM
You should be looking at a window of 3 years. The company needs time to grow and recover."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 10:14 AM","monetary","Bursa set the lower limits for both mother share n OR until further notice. Basically u have no choice but subscribe or burn ur OR. Checkmate."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 10:15 AM","necro","bang 8300 x 50 ...belom cukup lg tu...byk lg bakal jual"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 10:18 AM","bjgdila123","0.10 buy back"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 10:27 AM","Qila1616","This morning try sell at 0.255 and 0.266
REJECTED (E)6 - Order Expired due to Dynamic Limit
Emmm..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 10:28 AM","apolloang","designated means u buy by payment upfront and only can sell after the shares credited to your account"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 10:29 AM","i3lurker","ha ha
substantial shareholder kicked the bucket
smart feller
all the rest stupid fellers"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 10:35 AM","Quickgain","For small retailers, should have 1 more chance to run is after OR ex n before last payment date for Right shares. During this period mother might jump up 100 to 300 % at least can recover 20 to 50% of your money. As for OR, if mother drop below 19.5 Sen hopefully you can key in 1sen and run as fast as possible !!!! Otherwise it's a burnt !!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 10:36 AM","maselankacak","kahkahkah this like proverb:
Ditelan mati mak (no $$ to eksersais RI..)
Diluah mati bapak (RI not eksersais also burned & mother share at loss..)
Kahkahkah a definitely serious joke on serious earth...
Sell me OR at 1cent la kahkahkah"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 10:40 AM","Quickgain","Make sure you run mother before Rights shares start trading, 99% the price will b trade between 10sen to 11sen!!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 10:49 AM","Lich","The problem is some retailers do not have any common sense. The mother share should not have limit up in the first place just because of the consolidation. Valuation should be always be forward-looking, yet some of them have never considered the massive dilution from the rights issue. Serve them right."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 10:51 AM","Kokweing","When the date of right shares would starts trading.. Tq quick gain"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 11:04 AM","Alex™","con counter? can buy? will up again?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 11:07 AM","ryong92","Con by Bursa not ICON"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 11:13 AM","sylvester89","LOL....early the morning the price dropped back to 0.20+ i think most likely will drop back to 0.09 and below!! kakaka well done for the price."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 11:17 AM","jaynetan","mabel,hi
now u understand what I mean"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 11:18 AM","monetary","I was planning to subscribe part of the OR. after seeing how dirty they r I decided to burn all of them."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 11:22 AM","monetary","think twice b4 putting ur money into a co that interferes trading of its shares."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 11:26 AM","DRwarrant","Warren. Bufett. >> BE GREEEEEEEEDY WHEN OTHERS IN SHIVERINGG!
# ATTACKKKKKKK..SURE $$$$$"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 11:27 AM","Michael Kwok","The one who warn with TP.Please read.Others no.
Posted by Michael Kwok > Jan 26, 2020 11:17 AM | Report Abuse
80 over cent based on 2.3 billion shares.Excessive overvaluation.Bursa now then take action.After shares consolidation it's should be rm 1.75.But right issues made its rm 1.75/100(not include warrant)= 17.5 cent.Include warrant should less.So below 30 cents valuation by me(best case scenario)."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 1:08 PM","Godofgambler","Buy Barakah safer"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 1:53 PM","Mabel","@jaynetan mabel,hi
now u understand what I mean
29/01/2020 11:17 AM
Like I said earlier, I always adore smart man :)
Cheers jaynetan!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=138","Jan 29, 2020 2:07 PM","Quickgain","I do not think any retailers here got trapped after ex consolidated, they kena trapped all bcos they refused to run 3.5 Sen before ex, after ex the price is only 1.2 Sen lagi refuse to chow. Worst still listen to many 仙家 here who talking rubbish ...my advice to those not manage to cabut before ex, just cut loss if mother recover back to 50 to 70sen before 18/2/20, if you miss the mother will go back to 10.5 Sen n slowly downward to 9 Sen depending market sentiment , don't forget under writer bankers got billion to unload @10.5 Sen, they just want to get back 10.5 Sen cash not the stupid shares."
