"do_urls_link","do_urls_date_date","do_urls_date_user","do_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=49","Sep 3, 2020 3:27 PM","novince28","I bought yesterday below 1."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=49","Sep 4, 2020 1:28 PM","Derrick Gan","Base on Bollinger Band and MACD, still at uptrend regardless DJI down, short term seem forward to RM1.10"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=49","Sep 4, 2020 2:55 PM","investortrader88","fly !!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=49","Sep 4, 2020 3:42 PM","goupgoup888","can close @1.25 ?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=49","Sep 4, 2020 4:11 PM","nanashar","PLEASE FLY"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=49","Sep 4, 2020 8:28 PM","dollar83","rr88 any advise?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=49","Sep 6, 2020 10:03 AM","PTM8888","Heard from my friend working in D&O. They layoff 30% employees. Guess business is not good. No buy sell call here. Just for info."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=49","Sep 6, 2020 10:22 AM","jeccy","And I heard that with 70 percent work force they still can run full capacity. You go and figure that out if it's good or bad."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=49","Sep 7, 2020 7:38 AM","dollar83","Hold or run"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=49","Sep 7, 2020 12:28 PM","lifeline69","Runnnn"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=49","Sep 7, 2020 2:56 PM","Mashoh95","This counter very good to grab some quick money"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=49","Sep 7, 2020 4:08 PM","nanashar","tomorrow open can green ?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=49","Sep 13, 2020 9:28 PM","NPRA1985","What’s the fair value ?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=49","Sep 15, 2020 5:00 PM","goupgoup888","share price tell us the 3Q result will be good, can load"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=49","Sep 29, 2020 10:17 AM","jsteong","Its getting hot this counter!!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=49","Sep 29, 2020 12:02 PM","goupgoup888","good quarterly results for sure , should be announced latest in Oct"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=49","Sep 29, 2020 3:10 PM","Wawai Samah","Some panic selling after lunch..."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=49","Sep 29, 2020 3:57 PM","Wawai Samah","Come back up...sweet"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=49","Oct 1, 2020 3:23 PM","mohdhafizwan","is this counter could be the next VS"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=49","Oct 2, 2020 12:24 AM","5877max",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=49","Oct 5, 2020 10:44 AM","hng33","bought D&O at 1.04"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=49","Oct 5, 2020 2:59 PM","hng33","bullish"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=49","Oct 5, 2020 4:51 PM","mohdhafizwan","strong support at 1.04, shall it break, the price may go down"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Oct 8, 2020 1:33 AM","50Cents",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Oct 8, 2020 3:53 PM","jsteong","engine start"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Oct 8, 2020 5:15 PM","dmksn","Thought it was coming, but then sharks hold their brake and become seller after anwar made media statement."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Oct 15, 2020 3:45 PM","hng33","sold back D&O at 1.10"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Oct 15, 2020 4:43 PM","Twinklehahaha","go go go d"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Oct 19, 2020 2:57 PM","goupgoup888","who are keep on selling ? TKC ??"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Oct 21, 2020 2:16 PM","Highbiscus","3 cent profit???"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Oct 21, 2020 2:48 PM","lee9fold","foresee to reach at least 1.3 for conservative TP"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Oct 22, 2020 4:55 PM","stockpick2me","Buy buy buy.... gogogog!!!!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Oct 22, 2020 5:55 PM","lee9fold","u chase high kah simply shout"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 5, 2020 4:05 PM","Ronaldh","TP RM1.50"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 6, 2020 4:00 PM","Highbiscus","hng33 sold back D&O at 1.10
-----------------
lol, i believe your broker richer not you... as notice you always buy low but but sell low also ... like jcy 0.63 ... lol"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 6, 2020 7:07 PM","Ridzuan Othman","28 nov QR result... B4 that get dividen"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 7, 2020 11:53 PM","awesome20","Replicate jaycorp punya pattern"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 8, 2020 4:56 PM","sarabikok2019","I heard d&o got bonus issue..is tat true?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 8, 2020 8:41 PM","Highbiscus","Be careful cmco almost whole nation and budget no benefit automobile"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 10, 2020 6:28 PM","Highbiscus","Break 1.27 support!!!
1.0
Coming"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 10, 2020 11:27 PM","hostan","I see good for this counter because of China automobile demand steong, if only for our nation then forget it"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 11, 2020 12:17 AM","Highbiscus","Yes but nasdaq sell off"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 11, 2020 1:39 PM","lee9fold","Catlim69 Break 1.27 support!!!
1.0
Coming
I dont think you read the chart correctly
the current support is at 1.2, if can stay above 1.2, will see 1.3 very soon"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 11, 2020 6:14 PM","ramunia","Good closing"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 11, 2020 7:57 PM","Highbiscus","1.25 also good closing? Then Gets and AT are what closing???"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 11, 2020 9:55 PM","ramunia","Let it grows bit by bit.. This counter is not a fast money counter.. Rm1 to rm 1.1 to rm 1.2 to rm 1.3 soon... We should be happy seeing green.. Bravo"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 11, 2020 10:40 PM","ramunia","Catlim69, nasdaq flies.. Hope tomorrow D&O can close green again... Everyone make money."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 12, 2020 2:48 AM","lee9fold","this is a stable counter, similar movement as jhm"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 12, 2020 10:40 AM","Swimmer","This counter has been creeping up without being noticed. Most of the time when market is red they normally stay green. When red it does not drop off the cliff, drop very little & recover fast. TP 150 should be achievable."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 12, 2020 12:35 PM","ramunia","Good"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 12, 2020 2:28 PM","lee9fold","we already reach 1.3, eyeing for 1.4 now"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 12, 2020 2:51 PM","Highbiscus","Better sell"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 12, 2020 4:55 PM","Highbiscus","Sink from top..."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 12, 2020 5:17 PM","ramunia","Let's celebrate... Catlim69, got profit or not.."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 12, 2020 5:24 PM","Highbiscus","No. Wait 1.16"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 12, 2020 5:30 PM","ramunia","Rm1.16....wait for 2 to 3 mths later.. Maybe will not touch that price too."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 12, 2020 6:29 PM","Highbiscus","Hahha never say never in stock."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 12, 2020 7:44 PM","ramunia","Rm1. 50 next station next 1.70..Next rm2"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 12, 2020 8:31 PM","Aaron_tan","Even wipe off 4 cent from peak of 1.34, closing 1.3 still the highest for the
Company
Sau pei lar catlim"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 13, 2020 2:46 AM","lee9fold","catlim laughing ppl sell low, u also 1 of them lol"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 13, 2020 2:48 AM","flyingtomoon2020","Dn o gogogo"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 13, 2020 2:48 AM","flyingtomoon2020",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 13, 2020 9:56 AM","Aaron_tan","Sien below 1.3 again ...."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 13, 2020 1:07 PM","ramunia","Hardly can go below rm1. 28..a very good sign..Electric cars are very popular in overseas.. TP for d&o may go beyond rm2.. or even higher.. We can refer to Nasdaq listed counter, Nio.
.."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 13, 2020 2:57 PM","Swimmer","Keep quite. Don't shake the goose. Let IB push up the price until it attract attention. Then when hot money comes in.... U decide."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 13, 2020 4:50 PM","lee9fold","the way operator push up the price is inching up haha, prefer this way
up slowly, and correction also a mild 1"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 13, 2020 6:50 PM","Aaron_tan","Sold all 1.37 bye bye"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 13, 2020 8:06 PM","hambasaham","During sept time, RR88 said that this counter can hit 1.37. It happened today.... Excellent..."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 13, 2020 9:29 PM","Aaron_tan","Then i also say next monday can hit 1.39 hahaha"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 14, 2020 1:30 AM","lee9fold","d&o is 1 of the gem in bursa haha
very steady uptrend"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 15, 2020 1:28 PM","Swimmer","D&O boss also boss of MFCB. A serious & good management. Will D&O price achieved at least half of MFCB in mid term? That would be fantastic."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 15, 2020 2:11 PM","ramunia","UK to ban sale of new petrol and diesel cars from 2030"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=50","Nov 15, 2020 5:23 PM","Aaron_tan","Bad news to d&o"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 15, 2020 5:55 PM","ramunia","Sorry lah Aaron, the ban is a very good news to D&O and Aemulus..."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 15, 2020 5:58 PM","Aaron_tan","Wtf why ????"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 15, 2020 6:40 PM","ramunia","D&O 's Led products is widely and heavily used in electric cars.. Uk will fully goes for electric car after 2030 or even earlier."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 15, 2020 6:49 PM","ramunia","Just buy back if price ia having retraced or else buy a bit higher price."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 15, 2020 7:15 PM","Aaron_tan","Sure i can re buy below 1.37 tomorrow hehe"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 15, 2020 9:17 PM","ramunia","Good"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 15, 2020 9:55 PM","Swimmer","Ramunia is betul. D&O supply to both petrol /diesel & electric car. In fact all electric vehicles want D&O products bcos of its low power consumption."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 16, 2020 9:14 PM","Aaron_tan","Bad closing 1.44. My vivo limit up 1.95"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 18, 2020 5:47 PM","InvestorwithIQ","https://www.theedgemarkets.com/article/october-vehicle-sales-52-yoy-56..."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 18, 2020 5:49 PM","InvestorwithIQ","Vehicle sales up by 5.2%, this should be a good news for D&O."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 18, 2020 6:33 PM","Aaron_tan","Close poorly 1.43.... tomorrow 1.35"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 18, 2020 8:00 PM","ramunia","Catlim69 had gone, but Aaron comes .. Hahaha.."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 18, 2020 11:04 PM","lee9fold","aaron tan is the new joker here, very entertaining
u are nth"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 19, 2020 2:39 PM","mattdjerry86","Uptrend pattern sure hold.."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 19, 2020 4:40 PM","smiley9494","yes, hold. coming december & january, will see miracle"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 19, 2020 4:51 PM","Highbiscus","wow.will back to 1.2 soon"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 19, 2020 9:04 PM","lee9fold","catlim another joker. so which stock is performing?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 20, 2020 1:33 PM","ramunia","Rm1. 46...catlim ok or not.. I don't understand why D & O still maintain around 1.4xx,i am waiting at r. 1.20.too..."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 20, 2020 5:21 PM","Aaron_tan","Luckily I bought 1.42 hehe"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 20, 2020 7:16 PM","ramunia","Aaron... Good"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 21, 2020 6:55 PM","mattdjerry86","Next week up to 1.6"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 21, 2020 8:05 PM","yameyamo","below RM1 buy above sell"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 22, 2020 10:36 AM","Aaron_tan","Thanks yameyamo for the advice"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 23, 2020 12:39 AM","lee9fold",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 23, 2020 2:04 AM","DreamMarauder",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 23, 2020 2:05 AM","DreamMarauder","Up 7 sen!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 23, 2020 2:05 AM","DreamMarauder","Up 4.96%!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 23, 2020 2:05 AM","DreamMarauder",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 23, 2020 2:05 AM","DreamMarauder","Excellent"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 23, 2020 2:05 AM","DreamMarauder",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 23, 2020 2:06 AM","DreamMarauder",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 23, 2020 2:06 AM","DreamMarauder",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 23, 2020 2:06 AM","DreamMarauder",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 23, 2020 2:06 AM","DreamMarauder",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 23, 2020 2:06 AM","DreamMarauder",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=51","Nov 23, 2020 2:06 AM","DreamMarauder",""
