"kossan_urls_link","kossan_urls_date_date","kossan_urls_date_user","kossan_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=244","Jul 26, 2021 5:49 PM","thomaszum","Awesome performance!!!
ESCERAM (0100)
Quarterly rpt on consolidated results for the financial period ended 31 May 2021
https://www.bursamalaysia.com/market_information/announcements/company...
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
ESCERAM (0100) - Three reasons for recommending - Thomaszum
https://klse.i3investor.com/blogs/thomaszum/2021-07-06-story-h15678377...
Publish date: Tue, 6 Jul 2021, 5:43 PM"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=244","Jul 26, 2021 6:04 PM","lamdba","Shortie ma, that's what they do. Just don't sell cheap cheap to them, else they short further lol
=======================================
NatsukoMishima This round kaw kaw kena dump , how many times they want repeat it ??"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=244","Jul 26, 2021 6:25 PM","thomaszum","Via Awesome performance of ESCERAM (0100) -
Quarterly rpt on consolidated results for the financial period ended 31 May 2021
https://www.bursamalaysia.com/market_information/announcements/company...
It can be expected that the revenue of glove stocks is definitely very impressive!!!"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=244","Jul 27, 2021 8:37 AM","hondacrv","July 26 (GMT)
Updates
2,065 new cases and 1 new death in Israel [source]
Updates JULY25
1,254 new cases and 2 new deaths in Israel"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=244","Jul 27, 2021 9:02 AM","OkieDokie","23-Jul-2021 Insider EMPLOYEES PROVIDENT FUND BOARD (a substantial shareholder) was dealing with company shares on 16-Jul-2021.
23-Jul-2021 Insider EMPLOYEES PROVIDENT FUND BOARD (a substantial shareholder) disposed 200,000 shares on 16-Jul-2021.
21-Jul-2021 Insider EMPLOYEES PROVIDENT FUND BOARD (a substantial shareholder) disposed 500,000 shares on 15-Jul-2021.
21-Jul-2021 Insider EMPLOYEES PROVIDENT FUND BOARD (a substantial shareholder) was dealing with company shares on 14-Jul-2021.
21
Look at above dealings, ever heard about the "" call wolf stories "" ? it is a nuisance to see our major institution is using our very own money to manipulate the market and milking the retailers who are the same time, her very own paymaster.
At first she was making SBL disposal to enjoy interest from the loaner and at the same time buying more share at cheaper price by engaging the RSS troop to sell down the stock, and while instead of paying those monkeys for the job, she is getting double payback from those monkey with interest and divvy from Kossan if any.
Now, she is making SBL accquisition while disposing the cheap stock collected earlier. my goodness, what a despicable institution in boleh land
27/07/2021 8:58 AM"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=244","Jul 27, 2021 1:05 PM","StartOfTheBull","Those transactions done by EPF were only announced to public by Bursa fews days later. By the time investors know it, the share price had already changed much.
Possibly Bursa works hand in hand with them to slaughtered the retail investors?
This could be the reason why the losers in share market are always retail investors."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=244","Jul 27, 2021 1:45 PM","NatsukoMishima","Kossan rebound very fast !"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 2:43 PM","AdCool","SBL acquisition means the return of loaned shares by the shorties or hedge funds or IB. Not EPF buying from the open market."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 5:07 PM","Hl123456","i am really curious why lost making counter like Genetec is RM20 + ??? compare with Kossan ..."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 5:20 PM","StartOfTheBull","Speculators don't care about fundamentals. At a point its price will crash, just a matter of time.
Glove counters can crash too but I think it is unlikely now because the price is already very low now. Not a buy call ya."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 6:16 PM","Principal","QR masih boleh pakai wo"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 6:21 PM","blackchicken","Quarter Result on 30-Jun-2021[#2] QoQ - 2.21% YoY - 712.51%."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 6:34 PM","lomas","very high dividend yield, too good to be true"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 6:44 PM","Maridien2","Yes very good, all glove counters red red only Kossan green green. Congrats to all."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 6:52 PM","Foker","Dissapointing results by Kossan."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 6:57 PM","gemfinder","Pls go read the report notes ya. Kosan said on the prspect, gloves demand wil decline as well as asp. No more bilion bilion profit ya."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 6:58 PM","Brutus","Thank you KOSSAN for the generous dividends!"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 7:03 PM","Mini2021","Every quarter you take dividend......after 2 years all tickets become free tickets..."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 7:07 PM","dick20","splendid results from kossan"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 7:08 PM","Newbusybody","Kossan still 1 billion profit..."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 7:08 PM","dick20","Against this backdrop, KOSSAN has delivered its highest-ever PBT of RM1.40 billion, driven by the higher average selling price (ASP) and demand for the Group’s glove products. As we move into the 2nd half of 2021, with the on-going vaccinations and higher vaccination rates recorded in the developed and developing countries,Covid-19 cases categorised as severe has declined. As the demand for gloves eases, the ASP will decline on a gradual basis. The Group expects the results for the remaining quarters of 2021 to be satisfactory. Post-pandemic, the demand for gloves will continue to undergo structural growth as a result of increased healthcare standards and hygiene awareness in both the medical and non-medical sectors."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 7:08 PM","dick20","its highest-ever PBT of RM1.40 billion"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 7:09 PM","dick20","As the demand for gloves eases, the ASP will decline on a gradual basis. The Group expects the results for the remaining quarters of 2021 to be satisfactory."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 7:09 PM","dick20","Post-pandemic, the demand for gloves will continue to undergo structural growth as a result of increased healthcare standards and hygiene awareness in both the medical and non-medical sectors."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 7:10 PM","dick20","Still good!"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 7:17 PM","SinGor","kossan is just distributing 30% of profit as dividend....nothing spectacular ( Maybank does it
every Quarter ) However for long term holders, this dividend is really Good"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 7:17 PM","somo1","Government will use the company's comments on 2021 being an exceptional year to tax windfall profit on glove companies to fill the Treasury's coffer in the name of fighting the covid pandemic. Guess, nobody would dispute that from Tun to LKS."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 7:17 PM","StartOfTheBull","https://www.bursamalaysia.com/market_information/announcements/company...
If tomorrow all glove counters can't gap up I don't know what to say."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 7:19 PM","BrusaCasino","Great job kossan"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 7:29 PM","SDR245","Crazy profit"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 7:51 PM","Risk Trader","29hb all glove stocks will be trumble due to new tax rate for new budget next year.."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 8:03 PM","AdCool","In the next 4 quarters, Kossan net assets which mainly from its cash pile would be around rm2.10 per share."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 8:18 PM","Jason","Dividen cannot cover the share price, what for"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 8:40 PM","filidon","i believe 40 sen EPS will be maintain for next 1-2 years due to stagnant ASP., then only gradually go up . EPS 160sen per year not bad actually"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 9:06 PM","Mat Cendana","Another monster quarter results from Kossan.
The company may have also warned about ""falling glove prices"" in the coming quarters. But bear in mind these will at least still be ""satisfactory"".
In times like now, if a company continues to make profits AND give out generous dividends, an investor must have it in his portfolio. Right now institutional buyers are likely looking at Kossan's dividends and they may buy. After all they need to put the funds somewhere and Kossan is certainly at a very attractive price."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 9:30 PM","newbie5354_","Sure you no read Tengku Zafrul yesterday comment?
Risk Trader 29hb all glove stocks will be trumble due to new tax rate for new budget next year..
27/07/2021 7:51 PM"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 9:34 PM","newbie5354_","EPS even better than TopGlove, Supermax or Mr DIY why not share price? Which shark(s) control everything?"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 10:16 PM","StartOfTheBull","It is OK let the sharks sell it down only then other people can buy cheap, correct or not?"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 10:21 PM","OngKawKaw","BESOK GLOVE SHOW TIME LO"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 11:02 PM","neutralist","lol what mr diy. revenue drop 50% and profit drop 80% also eps can be 5x MRDIY. lol."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 11:45 PM","thomaszum","或者外圍市場以及疫情越糟糕, 手套股將絕地逢生, 一飛沖天???"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 27, 2021 11:46 PM","AdCool","Shark wanna profit kaw kaw from RSS before they close position and goreng back up gloves kaw kaw again. Next play RSS again and repeat."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 28, 2021 1:03 AM","tamp0i","Hahahahah... Another quarter another free iPhone, this year collected 3 times already and it just July, haha well done. Clap clap clap... Don't mind the low share prices really I wanted to buy more and keep, the best is if possibly come to RM2.0 muahaha"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 28, 2021 1:47 AM","linheng","Q2 FY2021 is higher profit CF Q1 2021. So ASP is higher or maintain. Guess the company also smart now. Tell you ASP falling since the Investment house think so and investors seems to agree. So let you sell. Owners and long term investors just collect dividend and grow with the owners"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 28, 2021 8:09 AM","ket4212","morning"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 28, 2021 9:00 AM","casanwk","Monitor shortest footprint - volume (1hr)
If they cover, we buy also!"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 28, 2021 9:05 AM","Mini2021","Covid is over ..... yesterday record 570k + cases only....."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 28, 2021 9:07 AM","Maridien2","Covid is forever just like flu"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 28, 2021 9:08 AM","DChosen2","one year 30C dividend, already 10& dividend yield if kossan priced at RM3."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 28, 2021 9:11 AM","newbie5354_","True ka? You want to buy cheap is it?
Mini2021 Covid is over ..... yesterday record 570k + cases only.....
28/07/2021 9:05 AM"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 28, 2021 9:23 AM","skcm2017","hahahahahahahaa....covid=flu (no brainer)"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 28, 2021 9:54 AM","skcm2017","Yeaaa @Mini2021...hahahahahaha
https://www.worldometers.info/coronavirus/#main_table
.. 457k, 480k , +,yesterday 577k.
Stay Safe. Fake news is always with shorties."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 28, 2021 10:29 AM","casanwk","This is a waiting game!
High probability on the horizon?"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 28, 2021 2:47 PM","OngKawKaw","NATURE OF INVESTMENT SUDAH CHANGE!!! INVEST DI RUGI PUNYA COUNTER LAGI CEPAT KAYA LEH!!!"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=245","Jul 28, 2021 3:06 PM","AdCool","as long as IB not finish with the RSS, even if profit 2 billions also wont move. Just need to wait for them to done with their RSS and collection."
