"hwgb_urls_link","hwgb_urls_date_date","hwgb_urls_date_user","hwgb_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 7:39 PM","pang72","This one will be my next target...for accumulation."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 7:39 PM","pang72","Drop 6c very nice...
Same as sinotop"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 7:40 PM","beachboy","pang72 baru sampai ka..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 7:40 PM","pang72","Both counter same buaya to make drop 6c"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 7:41 PM","pang72","Next week kasih shoot"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 7:41 PM","pang72","Ini techniques flash out day traders..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 7:42 PM","pang72","We bought when you pinic..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 7:58 PM","Boneka","Ho Wah Genting to distribute China-developed Covid-19 diagnostic kit in Malaysia
https://www.theedgemarkets.com/article/ho-wah-genting-distribute-china..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 8:34 PM","asianmarket","Seeing many punters alll cabut today.. is a good sign! They need to go.. before it can rise :))"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 8:42 PM","apolloang","as long as no up to 36cts I can anytime buyback since I sold at 36.5cts this morning,but see 1st how it trade on mon"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 8:43 PM","Valueinvestor","Seems like I am abang adik with beach boy. I also sapu. 125,. 13,. 135 since morning... Hope Monday will boom!"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 8:54 PM","beachboy","not make sense for director keep buying if the company not making money... so i choose to avg down my cost but my mom price still very high at 0.35.. only avg son around 0.13++
Hope the news can make us ride together with shark"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 8:57 PM","AAAwell","This news we already know. Monday monitor first. Don't know will react for this news o not"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 8:57 PM","pang72","just hold ..dont move..people ask you sell..
you ask him ..fly kate!!"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 8:58 PM","beachboy","yes. let's monitor. today healthcare sector correction"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 8:58 PM","pang72","the big boss buy till no tomr....you sell for peanuts profit ..
you are not moneky!"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 8:59 PM","pang72","healthcare and software in play..
just buy in when it drop!!
penny stock play in town..full use of this opportunity!1
dont monkey oin monkey out"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 9:01 PM","AAAwell","Dji tonight also important .. Let's c . Then Monday if drop average it n hold ."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 10:29 PM","yukchian","AAAwell, this is latest news, u already know earlier?"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 10:32 PM","shootingstar888","http://www.liangrunbio.com/newsdetail/83"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 10:51 PM","AAAwell","Yes shootingstar got d link which was released in April... To play safe just monitor on Monday .. U might get cheaper"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 10:56 PM","Jackchean","Old new, careful later trap at 29 cent"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 10:57 PM","Jackchean","Moh not yet apporve"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 11:14 PM","Ravi Kumar","MOH not approved and for 6 months. Soon they will be making the PPE also. Pizza Ht and KFC making sanitizers"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 11:15 PM","Ravi Kumar","Today so many got trapped chasing."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 11:26 PM","kabam88","The news is officially announced by the company that it has been ""appointed"". Previously announced is just signed of MOU. Now is confirmed but pending MOH approval only. In Malaysia, approval won't be an issue for Genting."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 15, 2020 11:29 PM","AAAwell","No one knows what's d direction .. Best thing is let's monitor"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 16, 2020 12:19 AM","Valueinvestor","They not only sell in Malaysia...more likely to south east Asia. Second.. If they r not confident to be approved they will never bring in... Don under estimate the genting family when PN back in action.. Cash is king!"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 16, 2020 6:10 PM","sarvam1668","The price look high now.. if I buy now.. still can make money?"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 16, 2020 6:29 PM","AAAwell","https://www.klsescreener.com/v2/news/view/677781
Waiting for d approval.. I holding d share as well but it's advisable to monitor on Monday.. It won't surge up as its not approved yet. It have room to remain or drop until the support 0.24!! Why?
Because of this news
https://www.klsescreener.com/v2/news/view/677821"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 16, 2020 6:49 PM","Despacito","Halo, sudah certified lah...apa nak menyeleweng lagi...harap nak dapat harga runtuh ke...hari Isnin, jerung akan tunggu beli kat 0.35...kikiki
https://ibb.co/ry8XbTQ"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 16, 2020 6:58 PM","AAAwell","Check out d date la. As I hold u I'm holding d shares as well!!
https://www.klsescreener.com/v2/news/view/677781 This is d latest."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=48","May 16, 2020 7:46 PM","newbie2201","Buy below 0.300 is no worries at all..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 16, 2020 7:59 PM","sarvam1668","Ok I buy 10 lot on monday n see"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 16, 2020 8:13 PM","Hajiji2833","Owh that why some people want to take over his company. They can get guarantee profit in the future. Tp1 price 0.500 hold your share. This company will touch 1.00"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 16, 2020 8:35 PM","AAAwell","Yes can buy below 0.30!!"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 16, 2020 10:42 PM","duitKWSPkita","https://klse.i3investor.com/blogs/HWGBprospect052020/2020-05-16-story-..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 16, 2020 10:54 PM","paperplane","Haha. Genting??? Wakaka"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 16, 2020 10:55 PM","duitKWSPkita","paper sifu
dont laugh at me la..I mm newbie ma"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 16, 2020 10:56 PM","shootingstar888","I would think better monitor and be careful to be trapped. My personal opinion only."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 16, 2020 11:05 PM","duitKWSPkita","super agree...
Just dont know why still have so many optimistic speculator?? either they know something common people dont know???"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 12:04 AM","AAAwell","This share really confusing!!! We don't know d exact direction!! Let's monitor on monday!! Scary thoo!!"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 12:57 AM","tklim","GAME OVER.........NTA 0.07......"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 6:00 AM","Smart Investor","Don’t trust this blog as this blog try to mislead speculators. You all know well, any stocks related with Covid-19, This stock price sure will be pushed up, such like glove and medical healthcare. The major share holders still want to make $$ and they are holding > 50% shares portion. If the buyers tried to bring down the price, do you think existing share holders just sit down without action taken. Who wants to make any trade dealing without any profit . They are not stupid at all. The diagnostic kit news is released after Friday closing is well proven their intention to push the price higher. Of course , there must have price adjustment if the certain stock price rally so much. This is quite normal in share trading . Let’s see next Monday performance. My advice to all is don’t miss the boat, else you will regret forever"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 6:11 AM","Smart Investor","MOH sure will approve if their diagnostic kit is proven workable. The the buyers will raise the acquisition price to $0.3 soon. Friday price was pushed lower due to profit taking of ikan bilis. The big shark is still waiting for opportunity to push the price up . Next week will be show time."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 6:58 AM","Hajiji2833","Euro also low nta but it price now incredible. Don't look nta.buy for the future. Before it hit 0.400 better buy before late. Yeehaaaa"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 7:03 AM","Hajiji2833","Euro take over offer price 0.200 after take over hit 0.700 look great."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 7:19 AM","wantocin","Buy on the rumours,sell on the news."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 7:21 AM","wantocin","Price entry < rm 0.23,sure win"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 9:53 AM","duitKWSPkita","Anyone can enlighten me after so many authorisation of n covid19 test kit.. What is the anticipated earnings of revenue and PBIT?
Thanks...im very keen to learn
Just curious whether they can't sell even 3,000 boxes in the 6 months????"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 12:05 PM","sarvam1668","Ok . I buy below 0.3"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 12:17 PM","LA777","So many sharks in this counter, becareful!"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 12:17 PM","shootingstar888","MOH had repeatedly said primary test is RT-PCR, and then Antigen test too. Secondary test is antibody test, only use it on day 13 on quarantine person who took RT-PCR/antigen test on day 1.
How could antibody test now being approved to sell in the market ??? My doubt..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 12:18 PM","duitKWSPkita","wakakaka LA7777 sifu
Posted by LA777 > May 17, 2020 12:17 PM | Report Abuse
So many sharks in this counter, becareful!"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 12:19 PM","duitKWSPkita","wao.. my bro from mecine technical sound background finally come out liao..
I m so happy...how are u bro?
Posted by shootingstar888 > May 17, 2020 12:17 PM | Report Abuse
MOH had repeatedly said primary test is RT-PCR, and then Antigen test too. Secondary test is antibody test, only use it on day 13 on quarantine person who took RT-PCR/antigen test on day 1.
How could antibody test now being approved to sell in the market ??? My doubt..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 12:25 PM","LA777","Duit kor, good morning to you. Hope you're in good health and happy always."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 12:26 PM","duitKWSPkita","LA777 bro
fine here... how are you?? holding mid term or long term counters??
stay healthy for you and family ya"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 12:31 PM","pang72","Duit, you goreng this too!!
Wakaaaa"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 12:31 PM","LA777","I'm holding Topglove for long term, and playing some for short term only. Still prefer to hold cash in hand 90% in this reccesion period. How about you?"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 12:32 PM","pang72","Duit kor...
Goreng because to earn money.
No meaning behind the goreng!"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 12:34 PM","duitKWSPkita","No position now and not intention to goreng...
passed jor
Posted by pang72 > May 17, 2020 12:31 PM | Report Abuse
Duit, you goreng this too!!
Wakaaaa"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 12:34 PM","LA777","Yes, exactly, pang, I see you earn a lot in these two months, congrats to you."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 12:34 PM","duitKWSPkita","found my long term and mid term targets already. wait my entry price to step in
Posted by LA777 > May 17, 2020 12:31 PM | Report Abuse
I'm holding Topglove for long term, and playing some for short term only. Still prefer to hold cash in hand 90% in this reccesion period. How about you?"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 12:35 PM","duitKWSPkita","he is super multi millionaire.. he is my sifu lai de
Posted by LA777 > May 17, 2020 12:34 PM | Report Abuse
Yes, exactly, pang, I see you earn a lot in these two months, congrats to you."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 12:44 PM","pang72","Thank you Bro.."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 12:44 PM","pang72","Continue learn from DUIT kor..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 12:45 PM","duitKWSPkita","pang72 bro
we learn from each other...... I like new ideas"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 12:49 PM","LA777","Yes, good to learn from each other in this forum, to be rich is not that difficult, just gain from experience and learn from good sifus here."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 1:46 PM","AAAwell","I received healthcare related shares list tdy.. Hwgb is not listed der.. Even not under ""yet to approve by GOV"" .....its a image I couldn't share here"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 2:48 PM","Huat huat 2020","Did you guys know what HWGB do previously? Dont get excited by the news you read and got crazy. What you see is already planned well
Haha
https://www.hwgg.com.my/genting-taxi/
Drive those naive players to holland
Using all the ways to enrich themselves .. aiyoyo"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 2:49 PM","Huat huat 2020",""
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 2:50 PM","mf","ESOS - 1,500,000 shares at 0.122."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 3:19 PM","Legend","Jerung sedang pasang trap...careful."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=49","May 17, 2020 4:03 PM","Boneka","HWGB denotes ""HEALTH=WEALTH=GOOD BLESSINGS"" :)
ITS ALL SYSTEM GO AS THE SHANGHAI LAINGRUN DIAGNOSTIC KIT FOR COVID-19 HAS BEEN APPROVED BY THE MOH
https://ibb.co/ry8XbTQ
Points To Ponder Over: -
1) ON 3/4/20, THE COVID-19 TEST KIT ANNOUNCED BY BURSA WAS FROM THE MANUFACTURER, WUHAN EASYDIAGNOSIS BIOMEDICAL CO LTD. AS SUCH, IT CAME AS A SURPRISED WHEN A DIFFERENT MANUFACTURER BY THE NAME OF SHANGHAI LIANGRUN BIOMEDICINE TECHNOLOGY CO LTD WAS ANNOUNCED BY BURSA ON 15/5/20 FOR ANOTHER DIAGNOSTIC KIT FOR COVID-19;
2) THAT MEANS, INSIDERS ALREADY KNEW ABOUT THE APPROVAL GRANTED BY THE MOH ON 27/4/20 FOR THIS DIAGNOSTIC KIT FOR COVID-19 MANUFACTURED BY SHANGHAI LIANGRUN ;
3) NOW, WHY WEREN'T THIS PIECE OF VITAL INFORMATION REVEALED BY HWGB TO BURSA IMMEDIATELY? INSTEAD, IT WAS DELIBERATELY WITHHELD UNTIL 15/5/20? EVEN THEN, THE ANNOUNCEMENT MADE WAS NOT OUTRIGHT AS IT STATED THAT ""HWGC HAD ALSO SUBMITTED AN APPLICATION TO THE MOH"" WHEN INSIDERS KNEW VERY WELL THAT THE APPROVAL WAS ALREADY GRANTED BY THE MOH ON 27/4/20!
4) TO RECAP, 27/4/20 ALSO HAPPENED TO BE THE DATE THAT THE TAKEOVER OFFER PRICE OF 0.125 WAS FIRST ANNOUNCED BY BURSA. SUBSEQUENTLY, THE OFFER PRICE WAS REVISED UPWARDS FROM 0.14 TO 0.205. AGAIN, WAS THIS COINCIDENTAL OR WAS IT A METICULOUSLY PLOT EXECUTED WITH SOME MALICIOUS INTENT TO UNDERMINE THE PRICE SO AS TO BENEFIT CERTAIN PARTIES??? GO FIGURE IT OUT YOURSELF GUYS!
*Congrats to those brave hearts who are still holding tight to their shares. May all of you be blessed abundantly!
With the MOH's approval already granted, the price should rally and hit limit up @ 0.59 come Monday. This is another Carepls & GPacket in the making :)))"
