"genetec_urls_link","genetec_urls_date_date","genetec_urls_date_user","genetec_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 28, 2021 6:58 PM","mf","[SERBADK] Change In Director's Shareholding - DATO' AWANG DAUD BIN AWANG PUTERA on 28-Jun-2021
Stock [SERBADK]: SERBA DINAMIK HOLDINGS BHD
Announcement Date 28-Jun-2021
Director's Particular:
Name DATO' AWANG DAUD BIN AWANG PUTERA
Details of Changes:
Currency -
Date of Change Type Number of Shares
25-Jun-2021 Disposed 8,000,000
Registered Name Dato' Awang Daud Bin Awang Putera
Nature of Interest Direct Interest
Nature of Interest Direct Interest
Shares Ordinary Shares
Reason Disposal of shares in open market
Consideration -
[SERBADK] Change In Substantial Shareholder's Shareholding - EMPLOYEES PROVIDENT FUND BOARD on 28-Jun-2021
Stock [SERBADK]: SERBA DINAMIK HOLDINGS BHD
Announcement Date 28-Jun-2021
Substantial Shareholder's Particular:
Name EMPLOYEES PROVIDENT FUND BOARD
Details of Changes:
Currency -
Date of Change Type Number of Shares
23-Jun-2021 Disposed 2,035,000
Registered Name CITIGROUP NOMINEES (TEMPATAN) SDN BHD EMPLOYEES PROVIDENT FUND BOARD
Nature of Interest Direct Interest
Nature of Interest Direct Interest
Shares Ordinary Shares.
Reason i. Disposal of shares in open market."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 28, 2021 7:50 PM","Zachzach","Genetec flying up to 7.2… trow LU??"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 28, 2021 9:09 PM","NatsukoMishima","Euro 2.0 !"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 28, 2021 10:45 PM","William Ng","scary......."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 29, 2021 10:41 AM","AbangRedTea","crazy uptrend"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 29, 2021 10:48 AM","jutawansenyap","Ok.. Naik dh 150% from my buying price. Cannot tahan. I jual hari ni"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 29, 2021 10:53 AM","wallstreetrookie","Price target: RM15"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 29, 2021 11:21 AM","Impr3zsion","Wah shiok. Missed the boat when it was 2.60. Best lah whoever supporting this counter! Keep it up"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 29, 2021 11:44 AM","Zachzach","Wallstreet : where u get source tp rm15?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 29, 2021 12:08 PM","akmalrizal786","run"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 29, 2021 12:12 PM","STUPIDPUNCAKKPS","EPMB AND GENETEC SAME GROUP"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 29, 2021 12:13 PM","STUPIDPUNCAKKPS","Genetec will go 9.80 and epmb 0.98"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 29, 2021 12:15 PM","Cakes Moon","Who bought early this month already gain 100% profit.
So sad that I missed this golden boat."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 29, 2021 1:16 PM","Stockisnotfun","This is not the newly launched ipo company?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 29, 2021 2:39 PM","NatsukoMishima","Euro 2.0 !"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 29, 2021 3:35 PM","Hew Kiong Peng George","Cold eye holds 2k lots betul liak liak. Cost around 1.20"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 29, 2021 4:07 PM","Zachzach","LU all this week…"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 29, 2021 5:59 PM","Gkhan","gila pig,more terror than mpi"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 29, 2021 6:55 PM","William Ng","who say FA cant earn gila gila like this, mr. fong so geng!!!"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 30, 2021 1:33 AM","mf","zzz"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 30, 2021 6:17 AM","WinBigTrend21","Had read some of Fong sifu's book, he said dont simply sell for a little profit unless a co. stop growing. In this case, i think Genetec is growing, secured more and more EV project.... wish he also right on MBSB, he hold more than 20 million shares."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 30, 2021 9:17 AM","Loh Ken Nei","waterfall coming?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 30, 2021 10:10 AM","ChongLeeWoon","https://www.klsescreener.com/v2/news/view/848125
PETALING JAYA: Ace Market-listed Genetec Technology Bhd is expected to reap the benefits of the growing electric vehicle (EV) space, as countries worldwide continue to ramp-up production of such vehicles.
Citing the Global EV Outlook 2021 that was published by the International Energy Agency in April, CGS-CIMB said the global electric car stock reached 10.2 million in 2020, which was a 43% year-on-year (y-o-y) growth.
“In 2020, China had the largest electric car fleet with 4.5 million units, followed by Europe with 3.2 million, ” the research house said in a report.
It noted that although the global car market shrank by 16% y-o-y in 2020 due to the negative impact of the Covid-19 pandemic on the economy, global electric car sales still rose 51% y-o-y to 3.1 million units last year.
“Overall, the market share of electric cars in the global car market (volume) grew from 2.6% in 2019 to 4.6% in 2020.
“The stronger demand for electric cars was led by Europe with 1.4 million new registrations, followed by China and the United States with 1.2 million and 295, 000, respectively.”
CGS-CIMB noted that Genetec recently announced it had secured RM204.6mil worth of orders across multiple-end applications such as EV and battery, automotive, hard-disk drives and consumer electronics.
“EV and battery orders made up 93% or RM189.4mil of its total secured orders from February to date.
“Based on these new projects, its outstanding order book is 2.1-times its total 2021 revenue. Genetec states that the length of these projects normally range from three to nine months.”
Genetec is primarily involved in the design and production of automation systems. Its products and services cater to various industries, focusing on EVs, hard disk drives and electronic industries.
For its financial year ended March 31, 2021, the company’s revenue rose 20.9% y-o-y to RM97.1mil, mainly due to higher sales volume.
CGS-CIMB noted that Genetec recorded a pre-tax loss of RM4.8mil in 2021.
“According to Genetec, the wider loss in 2021 was mainly due to less profitable product mix, higher operating costs and increase in development costs for future projects.
“This is notwithstanding several one-off items such as RM2.8mil in respect of share-based payment from granting of share options to eligible directors and employees, as well as foreign exchange losses.”
The bulk of Genetec’s revenue is derived from overseas markets, which contribute around 87% to its topline.
“The bulk of its overseas revenue is derived from Europe, China and Thailand, while revenue from the United States only contributed 1% to its 2020 revenue.
“Genetec has stated plans to increase sales to this region, moving forward, in tandem with its plans to expand further into the EV market, ” said CGS-CIMB."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 30, 2021 10:11 AM","ChongLeeWoon","Genetec announced 200m+ orderbook secured from EV co (the BIGGEST name in EV)
Assuming for new FY22,
RM250m revenue, RM40m profit
PE30 : RM1.2b/50m shares = RM24
PE50 : RM2b/50m shares = RM40
Calculation for educational purposes and thesis testing only hahaha"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 30, 2021 10:38 AM","jutawansenyap","1 month almost 150%.sapa nak bagi. Will using technical. Suspecting selling 1 2 days from market. Kekeke"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 30, 2021 11:18 AM","ViWizard","this stocks apa cerita keep up saje"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 30, 2021 1:52 PM","Williamtaychunkit","some peoples moved to MICROLN yesterday and today."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 30, 2021 2:39 PM","Zachzach","Today down how?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 30, 2021 3:25 PM","wallstreetrookie","Risk-on"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 30, 2021 3:31 PM","Zachzach","I think after 4 will have a show"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jun 30, 2021 5:17 PM","Bmw X5","https://www.freemalaysiatoday.com/category/nation/2021/06/30/serba-din..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jul 1, 2021 10:59 AM","wallstreetrookie","Panic buy"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jul 1, 2021 11:10 AM","Zachzach","Who is mr foong??"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jul 1, 2021 12:45 PM","ChongLeeWoon","29th June : 6.2m traded, high of 9.14
Today T+2,
1st July : 1.2m traded (morning session), high of 9.40
This shows that the accumulation of Genetec units for the past 3 days are investors who can HOLD the shares to realize the whole EV growth potential of Genetec.
Yes, for sure there would be traders/contra-players but percentage is smaller. Price trend is holding well so far which tilts the odds towards investors and holders for the long term.
Good show for later afternoon."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jul 1, 2021 3:52 PM","bigmacmj","fly fly fly"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jul 1, 2021 4:23 PM","billybob123","Genetec is growing a lot because of the electric vehicle automotive. That industry is shooting up. Look at NIO and CCIV they are all shooting up also. So I believe this company will continue to shoot up due to growth in the industry."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=130","Jul 1, 2021 5:03 PM","excelyou","Time to sell. My greatest investment in 6 months."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 1, 2021 5:24 PM","WinBigTrend21","https://www.klsescreener.com/v2/news/view/848889"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 1, 2021 5:30 PM","billybob123","Genetec will hit 18 or even higher. Cuz 18 is the fair value according to simplywallstreet."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 1, 2021 6:14 PM","ggcomliao","simplywallst can trust ah
billybob123 Genetec will hit 18 or even higher. Cuz 18 is the fair value according to simplywallstreet.
01/07/2021 5:30 PM"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 1, 2021 9:11 PM","NatsukoMishima","This stock really worth rm 10 ??? September u will cry !"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 1, 2021 10:07 PM","Flying Fox","Something is……?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 12:56 AM","bigmacmj","This counter only have 50 mil share. Lack of share in open market"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 6:41 AM","wallstreetrookie","A little overextended. Target price might be a little unrealistic"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 8:13 AM","bjgdila123","over value , waiting for correction ..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 9:22 AM","Lightspeed","518 Million shares or 50 Million?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 10:38 AM","bigmacmj","50 million share, 500 million market capital"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 10:40 AM","nakata","Congrats to those who owned this counter"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 10:46 AM","Zachzach","Holding since rm7…"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 11:00 AM","Dannyfyl88","Wow... SO HOT... SO HOT...Like Supermax last year... So jealous ... So regret didn't buy at 7."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 11:00 AM","excelyou","Bravo"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 11:24 AM","sasword",""
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 11:28 AM","WinBigTrend21","Guy, EV theme long way to goreng..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 12:13 PM","Scylla","Sold and going buy second house soon."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 1:03 PM","bigmacmj","Typical retailer"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 1:09 PM","Zachzach","Go go genetec"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 1:15 PM","Jokers2020","didnt expect goreng so kuat....bought at 5.10 aver n sold yesterday...waiting for it to tumble again"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 2:29 PM","mf","Jika PM terus membisu, PH seru MP kumpul di parlimen 19 Julai
Pakatan Harapan memberi kata dua kepada Muhyiddin Yassin supaya parlimen bersidang sebelum 1 Ogos selaras hasrat Yang di-Pertuan Agong.
1 minit lepas"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 2:43 PM","Zachzach","I wait at 18 thren sell"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 2:49 PM","Up Slowly Better La","wow congratz"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 2:54 PM","bigmacmj","50 million share, small share issue, very easy to tarik up."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 3:00 PM","thisistheway","guy's...this news just came out...are the component from Genetec used for Tesla new model?
https://www.theedgemarkets.com/article/teslas-topofrange-car-caught-fi..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 3:05 PM","WinBigTrend21","Patience will be rewarded... still can go far, my 6 cent!"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 3:19 PM","bigmacmj","Yes LU"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 3:20 PM","Jokers2020","aiya want to limit up limt up la...play up down up down"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 3:27 PM","Jokers2020","esos issue price 1.37..wow...if they start sell,die lo those buy high"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 3:36 PM","Bcareful","SeCond MPI in the making
End of the year RM 30"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 3:36 PM","Jokers2020","mine already sold yesterday..peace of mind with money in hand"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 3:46 PM","Jokers2020","wish you luck for waiting till sky breaking..will wait for retracement to go in again..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 3:51 PM","Zachzach","I heard someone typed last few week
Tp was 15-29"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 4:11 PM","Jokers2020","hightec another genetec..wow limit up"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 4:35 PM","tpcourt123","crazy bull stock"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 5:03 PM","ggcomliao","RM15 inkambing?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 7:26 PM","dchin472","fong si ling no6 top shareholder"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 7:54 PM","blistering","TESLA sales jump is GENETEC indicator...possible to chase MPI at 40ringgit !!!"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 8:12 PM","wallstreetrookie","Even me myself cannot believe that target price of RM15 is getting closer. Absolutely bonkers"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 8:12 PM","wallstreetrookie","Happy weekend!"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 9:13 PM","Sunflower01","sold oredly collect cash"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 9:23 PM","Zachzach","I think the tp 15-29 who gave on earlier pages soon will come true
5pm today about 2000 people queue for 13.02 price
So monday am will be LU again
It will be next MPI (finger cross)"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 2, 2021 10:50 PM","milano","that was so fast. less than a month from a mere RM3 to RM13."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=131","Jul 3, 2021 12:02 AM","blistering","simplywallstreet ?? no way my TP is RM40 is for sure and Bonus Issue will come at 10 for 1!! mark my words"
