"maybank_url_link","maybank_url_date_date","maybank_url_date_user","maybank_url_date_comments"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=179","Apr 19, 2019 9:57 PM","chickenrice","from what i understand - maybank is the sole secured creditor for the tuaspring plant. c.$500m SGD on an asset BV of $1.3b (but is now valued less). Unless it is sold for less than $400m (maybank already made provision for c.$100m), then there shouldn't be a need to write off any more?
anyone else with better understanding of the picture? As sole secured creditor they rank first (after the accountants ) in receiving the proceeds"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=179","Apr 19, 2019 11:34 PM","LordY","Mbb’s exposure is closer to $602.4m excl int & credit charges.With Singapore govt effectively force acquiring Tuaspring assets only for nominal $1 without debts,all creditors & lenders incl Mbb’d be wiped out.If banks & credit agencies are registering this episode properly,Singapore’s sovereign risk (implicit & explicit) along with corporate risks should see immediate downgrades & with it higher credit charges for any future borrowings and issuances"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=179","Apr 19, 2019 11:50 PM","calvintaneng","Hi guys
Hyflux like so many company suffered due to over expansion at the wrong time
At its peak in year 2013 Hyflux was invited to the Middle East to do Water Plants
Huge amounts of monies were invested with the hope of profit. But alas! Next year in 2014 Crude Oil price collapsed....many could not pay Hyflux...So Hyflux concentrated on its homeground in Singapore
Now Hyflux went into an uncharted business of Tuaspring in desalination plant with excess electricity to be sold to the Spore Power Grid
Again due to the Collapse of Oil & Gas there was surplus electricity generated from Jurong Island several Oil Refineries
This caused price war to the happiness of Spore consumer
Many households can opt for different power suppliers. Of course we opt for the cheapest
Now Hyflux suffering deep losses will go bankrupt soon
Many thought Hyflux is like GLC in Malaysia which must be saved, Just like Malaysian Govt saved FGV by injecting more than Rm6 billions to save it
But Spore practises meritocrasy and took Tuaspring of Hyflux as a commercial venture
So like any business entity Hyflux will succeed or fail on its own merit.
INVESTMENT FUNDS SAW MALAYSIA DEFICIT WORSENING DUE TO BAILING OUT GLCs WHILE THEY ALSO SEE SPORE GOVT PROTECTING ITS RESERVES CAREFULLY
SO THEY SOLD DOWN RINGGIT RECENTLY WHILE SPORE CURRENCY REMAIN FIRM
Now what will happen to Maybank being the one that gave out the most loan to Hyflux?
Maybank might lose more than Rm1.5 Billions or more
That will shave of at least 18 sen from Maybank share price
So Maybank is worth about Rm7.00 a share
You guys better sell off Maybank before others know and start selling
Regards
Calvin from Singapore
See
https://www.bloomberg.com/news/articles/2019-03-12/singapore-water-deb..."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=179","Apr 20, 2019 12:02 AM","calvintaneng","https://www.youtube.com/watch?v=oLqhNhGzWQg"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=179","Apr 20, 2019 12:02 AM","calvintaneng","https://www.youtube.com/watch?v=FtxayKPWQi8"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=179","Apr 20, 2019 12:04 AM","calvintaneng","https://www.youtube.com/watch?v=mXkZq01R3B0"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=179","Apr 20, 2019 12:34 AM","calvintaneng","https://www.youtube.com/watch?v=rH-faR2CbNA"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=179","Apr 20, 2019 11:16 AM","apprentice","11 months old story Calvin."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=179","Apr 20, 2019 1:52 PM","calvintaneng","Apprentice
Rumour of volcano eruption started as early as 2016.
No danger yet at that time.
Now it is going to explode in the coming balance sheet of Maybank
Just like in stone master, seacera or jaks later
So leave early before it engulfs sorchai naively overstayed"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=179","Apr 20, 2019 3:09 PM","apprentice","The news was out in May 2018, Calvin, so wake up.
Maybank has dropped from 10.70 since then."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=179","Apr 20, 2019 5:17 PM","calvintaneng","Apprentice
This is only the tip of the iceberg.
Hyflux debacle is not the only manifestion of imcompetency
There are other hidden mismanagements unraveling
Sell and get out and don't tarry"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=179","Apr 20, 2019 6:54 PM","FAIRnREASONABLE","Total exposure of Maybank to Hyflux is RM1.9B and is supposedly secured loans. This means that there will be something left.
If ""kosong"" recovery being the worst case, and base on RM100B market capitalization of Maybank, the share price may be shaved by no more than 20 sen. Simple maths.
Calvin's assertion that Maybank is only worth RM7.00 is completely absurd and without mathematical basis."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=179","Apr 20, 2019 7:06 PM","FAIRnREASONABLE","Maybank is very profitable.
The 100% exposure to Hyflux is less than a quarterly profit.
Worst case is for Maybank having one-off zero profit for a quarter, and then moves on with regular over RM2B quarterly profit going forward.
Nothing that alarming really. The correction was overdone considering that 20 sen justifiable reduction in share price."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=179","Apr 20, 2019 8:17 PM","smissions","@calvintaneng if it gets sold down to Rm7, DY will be 7.14%. A bit of Googling turned up this : http://www.sharetisfy.com/2017/08/top-10-oversold-stocks-to-buy-now-wh...
People can make their own judgment whether or not his analysis is worth anything :)"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=179","Apr 20, 2019 9:04 PM","calvintaneng","Smissions
Tabung Haji also cooked books and gave out dividends
Bernie madoff also gave dividends until game over
I think I will stop here."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=179","Apr 20, 2019 9:18 PM","chickenrice","@lordY, thanks a bunch, really appreciate your response."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=179","Apr 21, 2019 12:09 AM","wotvr","Maybank will recover the money. If go into liquidation they will gut assets of Hyflux. They will be able to get at least half or more. No worries on that."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=179","Apr 21, 2019 9:40 AM","smissions","@calvintaneng Madoff wasn't running a bank lol :) and do you have proof or are you just libeling TH?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=179","Apr 21, 2019 9:55 AM","Philip ( buy what you understand)","Why are you wasting time arguing with Calvin tan, let's face it Maybank is giving out 6% dividend today, and if hyflux is really bad news to mbb it will only be an opportunity to buy.
Think about it, in the long term, has the business fundamentals of Maybank changed? Are it's branches closing down? Is it no longer profitable? Are you going to close your mbb account and open savings in POSB?
It's impossible. The exposure, the balance sheet basically everything is solid, even if you have another salad oil crisis ( like AMEX) it will only mean that you get to buy more Maybank at Rock bottom prices.
The business fundamentals are untouched in the long term.
I can't say the same for other investments that Calvin has made ( talamt, protasco, karambunai,destini,asianpac, etc etc etc)
He is a troll with no portfolio pure and simple.
You would listen to a dog barking and ignore it just the same."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=179","Apr 21, 2019 10:02 AM","experttanengyee","He is a troll with no portfolio pure and simple.
You would listen to a dog barking and ignore it just the same
_________
Bingo!Tan eng Yee is a troll with no portfolio, seeking attention due to loneliness."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=179","Apr 21, 2019 3:44 PM","armadasaxon","Careful..alloty bad news incoming global"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 21, 2019 4:17 PM","Undi_PAS","PAS: 'Failed' cabinet cannot carry out Dr M's vision
https://www.malaysiakini.com/news/473077"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 21, 2019 9:33 PM","chamlo","PM reminds PNB not to be complacent in fulfilling its responsibility towards investors
https://klse.i3investor.com/blogs/savemalaysia/203256.jsp"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 21, 2019 9:35 PM","chamlo","Maybank aka PNB behind fraudulent practices?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 21, 2019 9:39 PM","chamlo","Avoid fraudulent practices in PNB, warns PM
https://www.freemalaysiatoday.com/category/nation/2019/04/21/avoid-fra..."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 22, 2019 9:20 AM","Shinnzaii","Financial service industry need some improvement to sustain our market...hehe"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 22, 2019 10:55 AM","DickyMe",""
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 22, 2019 1:59 PM","Jaya","Why are people so negative on this counter
Just buy and hold the fundamentals are very strong with Maybank so why worry over nothing"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 22, 2019 3:50 PM","Frontline","PUB to take over Hyflux’s Tuaspring Desalination Plant by May 17, 2019."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 22, 2019 6:03 PM","Jururawat","Below rm8 ringgit I will buy"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 22, 2019 6:04 PM","Jururawat","Given high div hurt their company balance sheet. Common sense"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 22, 2019 11:29 PM","smissions","@Jururawat you prefer low div?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 23, 2019 6:41 AM","melanie181818","Don't be silly, maybank at 7.00 because of <2B secured loan? Check the book before barking. Laugh die everyone here"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 23, 2019 2:19 PM","junetan20","maybank app very good. i dun see problem on it."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 23, 2019 9:26 PM","apprentice","Still waiting for calvin's 7.00.
I suggest calvin go back to his penny shares where a 10Mil loss will wipe out the company.
I believe those investing in MBB are smarter than what calvin thinks."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 23, 2019 9:34 PM","apprentice","Jururawat, obviously you prefer companies that keeps the profits all to themselves and give peanuts to shareholders?
Then I suggest you buy MBSB, Affin or AFG. Then again, its not making the price go up in spite of giving low dividend.
BTW, Nestle pays rm2 plus and Panamy pays rm1plus dividend and its still at 140plus and 37plus respectively. Don't see it hurting their balance sheet."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 23, 2019 9:51 PM","apprentice","DRP fixed at 8.00.
That's fantastic news."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 23, 2019 10:11 PM","zhen wei & JP","Consistent :-)"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 23, 2019 10:12 PM","apprentice","Secretly I prefer MBB to be cheap or cheaper as I have enjoyed the high dividend and DRP right from the start.
The lower the price, the more shares I can purchase/exchange under the DRP scheme. Thru the DRP my shareholding has increased more than 50%, not including the cash back."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 23, 2019 11:52 PM","factorrumour","woah woah woah, get your fact right, mbsb dividend yield at current price is 5.1% yo, now still pending shareholders approval and ex-date, better grab it while still have chance before it goes up, if not later you say mbsb give low dividend after its price has gone up, duh lol"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 24, 2019 1:31 AM","apprentice","Thank you for defending mbsb, been dropping for 4 yrs now with 5 bil ringgit impairment and right issues.
Can buy at 1.20 for 2 sen dividend but drop to 90sen....that's 5% DY."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 24, 2019 5:32 AM","Jaya","Today buy more"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 24, 2019 7:17 AM","wotvr","Maybank is a good investment at any price below RM 10"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 24, 2019 11:19 AM","junetan20","how u know drp is on 8?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 24, 2019 2:35 PM","tomwah","div 0.32"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=180","Apr 24, 2019 3:38 PM","JayC","On 26 February 2019, the Board of Directors of Malayan Banking Berhad (""Maybank"") (""Board"") announced its consolidated results for the financial period ended 31 December 2018, wherein the Board proposed a final single-tier cash dividend in respect of the financial year ended 31 December 2018 of RM0.32 per ordinary share of Maybank (""Maybank Share"") (""Final Cash Dividend""), which was approved by shareholders of Maybank on 11 April 2019 at its annual general meeting. The Board had also determined that the dividend reinvestment plan will apply to the Final Cash Dividend (""18th DRP""), in which an electable portion of RM0.17 per Maybank Share held can be elected to be reinvested into new Maybank Shares and the remaining cash portion of RM0.15 per Maybank Share held will be paid in cash.
Following the above, on behalf of the Board, Maybank Investment Bank Berhad wishes to announce that the issue price of new Maybank Shares to be issued pursuant to the dividend reinvestment plan applicable to the 18th DRP has been fixed today at RM8.00 per new Maybank Share.
This announcement is dated 23 April 2019."
